id	species	x	y	year
SPECIESLINK_50104	Tetragona truncata	-43.361592	-3.740447	1994
SPECIESLINK_50124	Tetragona truncata	-44.239815	-6.417765	2005
SPECIESLINK_50138	Tetragona truncata	-46.0355987548828	-7.53249979019165	2006
SPECIESLINK_50196	Tetragona truncata	-67.8099975585938	-9.9747200012207	NA
SPECIESLINK_50198	Tetragona truncata	-52.2508010864258	-15.897500038147	1971
SPECIESLINK_50214	Tetragona truncata	-55.749698638916	-15.460599899292	1999
SPECIESLINK_50329	Tetragonisca angustula	-47.8875	-15.8095	2018
SPECIESLINK_50332	Tetragonisca angustula	-47.739	-15.5504	2018
SPECIESLINK_50333	Tetragonisca angustula	-47.7367	-15.5551	2018
SPECIESLINK_50340	Tetragonisca angustula	-47.8147	-15.8557	2018
SPECIESLINK_50343	Tetragonisca angustula	-47.626	-15.622	2018
SPECIESLINK_50345	Tetragonisca angustula	-47.8816	-15.8039	2018
SPECIESLINK_50356	Tetragonisca angustula	-47.9106	-15.8306	2018
SPECIESLINK_50357	Tetragonisca angustula	-47.9106	-15.8311	2018
SPECIESLINK_50360	Tetragonisca angustula	-47.8812	-15.8038	2018
SPECIESLINK_50368	Tetragonisca angustula	-47.9108	-15.8311	2018
SPECIESLINK_50400	Tetragonisca angustula	-47.9993	-15.8488	2018
SPECIESLINK_50479	Tetragonisca angustula	-65.65	-0.3333333	1999
SPECIESLINK_50481	Tetragonisca angustula	-57.7186	-3.38361	1976
SPECIESLINK_50482	Tetragonisca angustula	-67.81	-9.97472	1993
SPECIESLINK_50638	Tetragonisca angustula	-34.8810997009277	-8.05389022827148	1976
SPECIESLINK_50643	Tetragonisca angustula	-48.0999984741211	-24.5200004577637	1956
SPECIESLINK_50689	Tetragonisca angustula	-54.5581016540527	-28.1408004760742	2011
SPECIESLINK_50693	Tetragonisca angustula	-52.0278015136719	-27.2341995239258	1989
SPECIESLINK_50817	Tetragonisca angustula	-83.45	8.933333	1964
SPECIESLINK_50821	Tetragonisca angustula	-44.3180999755859	-21.021900177002	1974
SPECIESLINK_50822	Tetragonisca angustula	-63.9039001464844	-8.76194000244141	1966
SPECIESLINK_50826	Tetragonisca angustula	-41.3899993896484	-12.563099861145	NA
SPECIESLINK_50829	Tetragonisca angustula	-49.2043991088867	-18.7250003814697	NA
SPECIESLINK_50830	Tetragonisca angustula	-49.5696983337402	-18.6819000244141	NA
SPECIESLINK_50832	Tetragonisca angustula	-46.0172004699707	-22.4627990722656	NA
SPECIESLINK_50833	Tetragonisca angustula	-48.2771987915039	-18.9186000823975	NA
SPECIESLINK_50834	Tetragonisca angustula	-48.5043983459473	-1.4558299779892	NA
SPECIESLINK_50848	Tetragonisca angustula	-47.8480987548828	-0.728888988494873	NA
SPECIESLINK_50849	Tetragonisca angustula	-46.5499992370605	-23.1100006103516	NA
SPECIESLINK_50850	Tetragonisca angustula	-47.2099990844727	-22.4799995422363	NA
SPECIESLINK_50852	Tetragonisca angustula	-46.9799995422363	-22.7000007629395	NA
SPECIESLINK_50876	Tetragonisca angustula	-47.4000015258789	-22.5599994659424	NA
SPECIESLINK_50897	Tetragonisca angustula	-54.6464004516602	-20.4428005218506	2007
SPECIESLINK_50915	Tetragonisca angustula	-57.6533012390137	-19.0091991424561	2007
SPECIESLINK_50916	Tetragonisca angustula	-56.3782997131348	-20.2406005859375	2005
SPECIESLINK_51188	Tetragonisca angustula	-40.797778	-19.215278	2003
SPECIESLINK_51189	Tetragonisca angustula	-41.055556	-20.950556	2010
SPECIESLINK_51193	Tetragonisca angustula	-40.3377990722656	-20.3194007873535	2003
SPECIESLINK_51195	Tetragonisca angustula	-48.449194	-1.436222	1998
SPECIESLINK_53163	Tetragonisca angustula	-52.425556	-29.727778	2002
SPECIESLINK_53166	Tetragonisca angustula	-56.625833	-16.260556	2003
SPECIESLINK_53193	Tetragonisca angustula	-53.861667	-27.265	2002
SPECIESLINK_53217	Tetragonisca angustula	-54.586389	-25.544167	2003
SPECIESLINK_53232	Tetragonisca weyrauchi	-67.81	-9.97472	1990
SPECIESLINK_53233	Tetragonisca weyrauchi	-68.7481	-11.0161	1994
SPECIESLINK_53320	Tetragonisca weyrauchi	-67.8099975585938	-9.9747200012207	1990
SPECIESLINK_53418	Tetragonisca weyrauchi	-68.5044021606445	-10.6517000198364	NA
SPECIESLINK_53422	Tetragonisca weyrauchi	-61.1935997009277	-11.6724996566772	NA
SPECIESLINK_53464	Trichotrigona camargoiana	-63.6955986022949	-8.80972003936768	2011
SPECIESLINK_53581	Trichotrigona extranea	-65.0192031860352	-0.413888990879059	1980
SPECIESLINK_53601	Trigona chanchamayoensis	-67.81	-9.97472	1995
SPECIESLINK_54019	Trigona chanchamayoensis	-67.8099975585938	-9.9747200012207	NA
SPECIESLINK_54063	Trigona chanchamayoensis	-59.5938987731934	-4.38778018951416	1993
SPECIESLINK_54123	Trigona chanchamayoensis	-65.3394012451172	-10.7827997207642	NA
SPECIESLINK_54539	Trigona pallens	-60.6733	2.81972	1993
SPECIESLINK_54540	Trigona pallens	-60.1458	-12.7406	1983
SPECIESLINK_54831	Trigona pallens	-46.3240951	-4.4890121	1996
SPECIESLINK_54832	Trigona pallens	-46.035885	-7.5330309	2006
SPECIESLINK_54833	Trigona pallens	-44.2829046	-2.5391099	1984
SPECIESLINK_54837	Trigona pallens	-43.3680788	-3.2899333	2003
SPECIESLINK_54841	Trigona pallens	-44.8721875	-3.4603809	1992
SPECIESLINK_54848	Trigona pallens	-42.8236209	-2.759	2003
SPECIESLINK_54889	Trigona pallens	-44.4153649	-2.4039061	1993
SPECIESLINK_54901	Trigona pallens	-44.365323	-6.3726359	2009
SPECIESLINK_57153	Trigona pallens	-43.2524066	-2.5020779	2005
SPECIESLINK_58206	Trigona pallens	-67.8099975585938	-9.9747200012207	NA
SPECIESLINK_58207	Trigona pallens	-52.0022010803223	0.895555973052979	NA
SPECIESLINK_58208	Trigona pallens	-66.8957977294922	-4.88278007507324	1993
SPECIESLINK_58270	Trigona pallens	-48.0783004760742	-14.1513996124268	NA
SPECIESLINK_58272	Trigona pallens	-45.6582984924316	-3.96333003044128	NA
SPECIESLINK_58407	Trigona pallens	-48.5043983459473	-1.4558299779892	NA
SPECIESLINK_58428	Trigona pallens	-48.449194	-1.436222	2019
SPECIESLINK_58496	Trigona pallens	-47.479167	-0.541667	1997
SPECIESLINK_58655	Trigona pallens	-49.7952995300293	-1.81360995769501	2018
SPECIESLINK_58666	Trigona pallens	-48.1521987915039	-2.41888999938965	NA
SPECIESLINK_58667	Trigona pallens	-47.061667	-1.748333	1994
SPECIESLINK_58731	Trigona williana	-59.85	-2.4166667	1986
SPECIESLINK_58734	Trigona williana	-62.9833333	-1.6166667	1994
SPECIESLINK_58735	Trigona williana	-61.8666667	-9.7333333	1992
SPECIESLINK_58737	Trigona williana	-58.8333333	-3.0333333	1994
SPECIESLINK_58740	Trigona williana	-60.025	-3.10194	1986
SPECIESLINK_58745	Trigona williana	-61.1464	4.43139	1988
SPECIESLINK_58747	Trigona williana	-59.4594	-10.1667	1976
SPECIESLINK_58758	Trigona williana	-64.7981	-7.25861	1963
SPECIESLINK_58760	Trigona williana	-65.3394	-10.7828	1988
SPECIESLINK_58761	Trigona williana	-60.1458	-12.7406	1988
SPECIESLINK_58765	Trigona williana	-63.0408	-9.91333	1986
SPECIESLINK_58767	Trigona williana	-58.4442	-3.14306	1991
SPECIESLINK_58772	Trigona williana	-60.3692	-3.76806	1988
SPECIESLINK_58775	Trigona williana	-67.81	-9.97472	1995
SPECIESLINK_58777	Trigona dallatorreana	-64.7981	-7.25861	1976
SPECIESLINK_58928	Trigona williana	-60.0250015258789	-3.10193991661072	1995
SPECIESLINK_58943	Trigona williana	-67.0892028808594	-0.130278006196022	1990
SPECIESLINK_59574	Trigona williana	-63.9039001464844	-8.76194000244141	1966
SPECIESLINK_59740	Trigona williana	-54.933333	-3.033333	2002
SPECIESLINK_59923	Trigona lacteipennis	-58.8333333	-3.0333333	1994
SPECIESLINK_59943	Trigona lacteipennis	-46.3240951	-4.4890121	1995
SPECIESLINK_60104	Trigona dimidiata	-54.9004	-2.51754	NA
SPECIESLINK_60105	Trigona dimidiata	-54.9002	-2.51752	NA
SPECIESLINK_60106	Trigona dimidiata	-54.9005	-2.51755	NA
SPECIESLINK_60108	Trigona dimidiata	-54.9003	-2.51753	NA
SPECIESLINK_60109	Trigona dimidiata	-54.9006	-2.51756	NA
SPECIESLINK_60110	Trigona dimidiata	-54.9001	-2.51751	NA
SPECIESLINK_60238	Trigona sesquipedalis	-52.0022010803223	0.895555973052979	NA
SPECIESLINK_60242	Trigona guianae	-58.8333333	-3.0333333	1994
SPECIESLINK_60505	Trigona guianae	-43.2075004577637	-22.9027996063232	1961
SPECIESLINK_60542	Trigona guianae	-44.2829046	-2.5391099	1984
SPECIESLINK_61382	Trigona guianae	-67.8099975585938	-9.9747200012207	NA
SPECIESLINK_61572	Trigona guianae	-60.0250015258789	-3.10193991661072	NA
SPECIESLINK_61581	Trigona guianae	-65.5811004638672	-1.85610997676849	1993
SPECIESLINK_61677	Trigona guianae	-65.0192031860352	-0.413888990879059	NA
SPECIESLINK_61776	Trigona guianae	-56.0821990966797	-13.8289003372192	NA
SPECIESLINK_61777	Trigona guianae	-65.3394012451172	-10.7827997207642	NA
SPECIESLINK_62022	Trigona guianae	-48.449194	-1.436222	2019
SPECIESLINK_62023	Trigona guianae	-48.266194	-2.339861	2009
SPECIESLINK_62028	Trigona guianae	-50.307778	-0.961944	2018
SPECIESLINK_62029	Trigona guianae	-48.698286	-2.479308	2015
SPECIESLINK_62032	Trigona guianae	-48.767175	-2.616533	2015
SPECIESLINK_62036	Trigona guianae	-48.752728	-2.514883	2015
SPECIESLINK_62040	Trigona guianae	-48.619683	-2.524044	2015
SPECIESLINK_62044	Trigona guianae	-48.731289	-2.506122	2015
SPECIESLINK_62046	Trigona guianae	-48.786361	-2.604728	2015
SPECIESLINK_62062	Trigona guianae	-48.824767	-2.532111	2015
SPECIESLINK_62064	Trigona guianae	-48.5043983459473	-1.4558299779892	2003
SPECIESLINK_62069	Trigona guianae	-48.1521987915039	-2.41888999938965	2011
SPECIESLINK_62275	Trigona albipennis	-61.1464	4.43139	1988
SPECIESLINK_62320	Trigona albipennis	-64.7977778	-17.1091667	1999
SPECIESLINK_63064	Trigona albipennis	-67.8099975585938	-9.9747200012207	NA
SPECIESLINK_63255	Trigona albipennis	-57.0699996948242	-2.79332995414734	2001
SPECIESLINK_63375	Trigona albipennis	-66.0689010620117	-3.48111009597778	1993
SPECIESLINK_63495	Trigona albipennis	-60.0250015258789	-3.10193991661072	NA
SPECIESLINK_63499	Trigona albipennis	-52.2508010864258	-15.897500038147	1971
SPECIESLINK_63554	Trigona albipennis	-42.8264007568359	-2.74693989753723	NA
SPECIESLINK_63558	Trigona albipennis	-44.418098449707	-15.2941999435425	1988
SPECIESLINK_63596	Trigona albipennis	-44.3050003051758	-15.9033002853394	1988
SPECIESLINK_63682	Trigona albipennis	-65.3394012451172	-10.7827997207642	NA
SPECIESLINK_63730	Trigona crassipes	-45.895278	-6.628889	1985
SPECIESLINK_63731	Trigona crassipes	-58.8333333	-3.0333333	1991
SPECIESLINK_63734	Trigona crassipes	-62.9833333	-1.6166667	1970
SPECIESLINK_63743	Trigona crassipes	-60.025	-3.10194	1981
SPECIESLINK_63748	Trigona crassipes	-58.4442	-3.14306	1990
SPECIESLINK_63749	Trigona crassipes	-60.6733	2.81972	1993
SPECIESLINK_63752	Trigona crassipes	-64.7114	-3.35417	1988
SPECIESLINK_63753	Trigona crassipes	-61.9517	-10.8853	1983
SPECIESLINK_63759	Trigona crassipes	-60.1458	-12.7406	1983
SPECIESLINK_63776	Trigona crassipes	-49.2647	-8.25778	1983
SPECIESLINK_63781	Trigona crassipes	-68.7481	-11.0161	1993
SPECIESLINK_63782	Trigona crassipes	-67.81	-9.97472	1994
SPECIESLINK_64169	Trigona crassipes	-60.0250015258789	-3.10193991661072	NA
SPECIESLINK_64171	Trigona crassipes	-60.0250015258789	-2.03444004058838	NA
SPECIESLINK_64224	Trigona hypogea	-58.8333333	-3.0333333	1994
SPECIESLINK_64225	Trigona hypogea	-60.025	-3.10194	1986
SPECIESLINK_64226	Trigona hypogea	-67.81	-9.97472	1994
SPECIESLINK_64296	Trigona hypogea	-75.5416667	-10.1383333	1999
SPECIESLINK_64298	Trigona hypogea	-64.7977778	-17.1091667	1999
SPECIESLINK_64350	Trigona hypogea	-47.304167	-21.275278	1988
SPECIESLINK_64647	Trigona hypogea	-67.8099975585938	-9.9747200012207	NA
SPECIESLINK_64648	Trigona hypogea	-47.9502983093262	-16.2525005340576	NA
SPECIESLINK_64652	Trigona hypogea	-55.7113990783691	-12.5452995300293	NA
SPECIESLINK_64654	Trigona hypogea	-47.2999992370605	-21.2700004577637	1993
SPECIESLINK_64909	Trigona hypogea	-47.7599983215332	-21.0100002288818	NA
SPECIESLINK_64941	Trigona hypogea	-50.4803009033203	-1.68221998214722	2018
SPECIESLINK_64974	Trigona hypogea	-56.762778	-21.380278	2008
SPECIESLINK_64993	Trigona recursa	-47.739	-15.526	2018
SPECIESLINK_64999	Trigona recursa	-47.74597	-15.59086	2016
SPECIESLINK_65011	Trigona recursa	-46.926700592041	-15.8006000518799	2018
SPECIESLINK_65014	Trigona recursa	-67.81	-9.97472	1994
SPECIESLINK_66491	Trigona recursa	-67.0892028808594	-0.130278006196022	1980
SPECIESLINK_66540	Trigona recursa	-68.8724975585938	-3.37832999229431	1977
SPECIESLINK_66564	Trigona recursa	-41.8114013671875	-13.5789003372192	NA
SPECIESLINK_66571	Trigona recursa	-52.2508010864258	-15.897500038147	1971
SPECIESLINK_66800	Trigona recursa	-46.138599395752	-5.81943988800049	1982
SPECIESLINK_66853	Trigona recursa	-45.9900016784668	-16.5674991607666	2005
SPECIESLINK_66937	Trigona recursa	-44.418098449707	-15.2941999435425	1988
SPECIESLINK_67126	Trigona recursa	-44.3586006164551	-9.07444000244141	1994
SPECIESLINK_67239	Trigona recursa	-49.189998626709	-20.3400001525879	NA
SPECIESLINK_67255	Trigona recursa	-48.0499992370605	-20.7299995422363	NA
SPECIESLINK_67343	Trigona recursa	-47.8800010681152	-20.7199993133545	1990
SPECIESLINK_67449	Trigona recursa	-46.4211006164551	-10.5474996566772	1995
SPECIESLINK_68120	Trigona recursa	-56.6227989196777	-16.2567005157471	1986
SPECIESLINK_68125	Trigona recursa	-54.6464004516602	-20.4428005218506	2000
SPECIESLINK_68172	Trigona recursa	-48.449194	-1.436222	2018
SPECIESLINK_68175	Trigona recursa	-48.504444	-1.455833	1999
SPECIESLINK_68299	Trigona recursa	-48.5043983459473	-1.4558299779892	1999
SPECIESLINK_68301	Trigona recursa	-48.1521987915039	-2.41888999938965	2011
SPECIESLINK_68341	Trigona amalthea	-61.8666667	-9.7333333	1990
SPECIESLINK_68342	Trigona amalthea	-67.81	-9.97472	1993
SPECIESLINK_68544	Trigona amalthea	-77.8166667	-0.9666667	1994
SPECIESLINK_68823	Trigona amalthea	-67.8099975585938	-9.9747200012207	NA
SPECIESLINK_68989	Trigona amazonensis	-62.9666667	-1.0666667	2004
SPECIESLINK_68993	Trigona amazonensis	-63.9039	-8.76194	1979
SPECIESLINK_68994	Trigona amazonensis	-67.81	-9.97472	1994
SPECIESLINK_69016	Trigona amazonensis	-60.025	-3.10194	1994
SPECIESLINK_69018	Trigona amazonensis	-65.0666667	-0.5166667	1999
SPECIESLINK_69019	Trigona amazonensis	-60.7833333	-2.8333333	1981
SPECIESLINK_69260	Trigona amazonensis	-45.816667	-6.583333	2009
SPECIESLINK_69263	Trigona amazonensis	-44.8683013916016	-1.82833003997803	2018
SPECIESLINK_69839	Trigona amazonensis	-67.8099975585938	-9.9747200012207	NA
SPECIESLINK_69878	Trigona amazonensis	-67.0892028808594	-0.130278006196022	1980
SPECIESLINK_69924	Trigona amazonensis	-45.2433013916016	-5.50555992126465	1982
SPECIESLINK_69949	Trigona amazonensis	-56.0821990966797	-13.8289003372192	NA
SPECIESLINK_69965	Trigona amazonensis	-62.5611000061035	-10.9041996002197	NA
SPECIESLINK_70171	Trigona branneri	-60.025	-3.10194	1982
SPECIESLINK_70175	Trigona branneri	-63.0208	-7.50611	1989
SPECIESLINK_70181	Trigona branneri	-63.1833333	-1.3166667	1999
SPECIESLINK_70269	Trigona branneri	-46.3240951	-4.4890121	1996
SPECIESLINK_70270	Trigona branneri	-44.365323	-6.3726359	2012
SPECIESLINK_70273	Trigona branneri	-44.2829046	-2.5391099	1992
SPECIESLINK_70275	Trigona branneri	-42.8236209	-2.759	2003
SPECIESLINK_70277	Trigona branneri	-44.4153649	-2.4039061	1992
SPECIESLINK_70279	Trigona branneri	-46.03639	-7.53348	2002
SPECIESLINK_70282	Trigona branneri	-46.035885	-7.5330309	2001
SPECIESLINK_70295	Trigona branneri	-44.2857937	-3.5968727	1983
SPECIESLINK_70299	Trigona branneri	-42.8236213	-2.7589997	2003
SPECIESLINK_70313	Trigona branneri	-43.3680788	-3.2899333	2003
SPECIESLINK_70768	Trigona branneri	-44.8683013916016	-1.82833003997803	2018
SPECIESLINK_71515	Trigona branneri	-67.8099975585938	-9.9747200012207	NA
SPECIESLINK_71516	Trigona branneri	-62.9241981506348	-0.974722027778625	NA
SPECIESLINK_71519	Trigona branneri	-66.8957977294922	-4.88278007507324	1993
SPECIESLINK_71579	Trigona branneri	-67.0892028808594	-0.130278006196022	NA
SPECIESLINK_71581	Trigona branneri	-39.0647010803223	-16.4496994018555	NA
SPECIESLINK_71582	Trigona branneri	-40.0722007751465	-19.3910999298096	NA
SPECIESLINK_71583	Trigona branneri	-43.3502998352051	-21.7642002105713	NA
SPECIESLINK_71584	Trigona branneri	-48.1967010498047	-1.96082997322083	NA
SPECIESLINK_71585	Trigona branneri	-65.3394012451172	-10.7827997207642	NA
SPECIESLINK_71850	Trigona branneri	-54.6464004516602	-20.4428005218506	2006
SPECIESLINK_71854	Trigona branneri	-40.709722	-20.464722	2007
SPECIESLINK_71881	Trigona branneri	-40.594167	-20.081944	2007
SPECIESLINK_71934	Trigona branneri	-40.146667	-19.048611	2011
SPECIESLINK_71938	Trigona branneri	-39.666667	-18.333333	2006
SPECIESLINK_71941	Trigona branneri	-39.783333	-19.55	2008
SPECIESLINK_71942	Trigona branneri	-40.6975	-20.041944	2002
SPECIESLINK_71952	Trigona branneri	-40.7475	-20.074444	2002
SPECIESLINK_71953	Trigona branneri	-40.166667	-18.35	2011
SPECIESLINK_71961	Trigona branneri	-40.15	-18.35	2011
SPECIESLINK_71967	Trigona branneri	-40.773333	-19.219444	2003
SPECIESLINK_71971	Trigona branneri	-40.797778	-19.215278	2003
SPECIESLINK_71975	Trigona branneri	-40.769167	-19.803333	2007
SPECIESLINK_71978	Trigona branneri	-40.658056	-20.371389	2004
SPECIESLINK_72007	Trigona branneri	-41.014722	-20.431944	2003
SPECIESLINK_72017	Trigona branneri	-40.45	-18.966667	2011
SPECIESLINK_72023	Trigona branneri	-40.749698638916	-20.6350002288818	2005
SPECIESLINK_72026	Trigona branneri	-40.4199981689453	-20.2639007568359	2006
SPECIESLINK_72029	Trigona branneri	-39.7322006225586	-18.5932998657227	2005
SPECIESLINK_72033	Trigona branneri	-40.6591987609863	-20.3633003234863	2003
SPECIESLINK_72065	Trigona branneri	-48.449194	-1.436222	1992
SPECIESLINK_72089	Trigona branneri	-48.5043983459473	-1.4558299779892	1992
SPECIESLINK_72091	Trigona branneri	-48.1521987915039	-2.41888999938965	1994
SPECIESLINK_72102	Trigona branneri	-45.895278	-6.628889	1966
SPECIESLINK_72104	Trigona branneri	-44.912306	-1.939028	1966
SPECIESLINK_72138	Trigona branneri	-51.633333	-1.983333	1966
SPECIESLINK_72177	Trigona dallatorreana	-62.7666667	-0.3666667	1999
SPECIESLINK_72178	Trigona dallatorreana	-66.2833333	-0.39	1976
SPECIESLINK_72179	Trigona dallatorreana	-62.9833333	-1.6166667	1999
SPECIESLINK_72182	Trigona dallatorreana	-65.0666667	-0.5166667	1990
SPECIESLINK_72186	Trigona dallatorreana	-60.3692	-3.76806	1990
SPECIESLINK_72187	Trigona dallatorreana	-60.025	-3.10194	1975
SPECIESLINK_72197	Trigona dallatorreana	-57.7186	-3.38361	1976
SPECIESLINK_72202	Trigona dallatorreana	-52.2064	-3.20333	1985
SPECIESLINK_72209	Trigona dallatorreana	-59.4594	-10.1667	1976
SPECIESLINK_72210	Trigona dallatorreana	-61.1464	4.43139	1988
SPECIESLINK_72262	Trigona dallatorreana	-43.3680788	-3.2899333	2003
SPECIESLINK_72727	Trigona dallatorreana	-67.8099975585938	-9.9747200012207	NA
SPECIESLINK_72728	Trigona dallatorreana	-57.7186012268066	-3.38361001014709	NA
SPECIESLINK_72729	Trigona dallatorreana	-65.0192031860352	-0.413888990879059	NA
SPECIESLINK_72781	Trigona dallatorreana	-55.7113990783691	-12.5452995300293	NA
SPECIESLINK_72783	Trigona dallatorreana	-48.5043983459473	-1.4558299779892	1973
SPECIESLINK_72853	Trigona dallatorreana	-48.449194	-1.436222	1999
SPECIESLINK_72970	Trigona dallatorreana	-47.059398651123	-1.74638998508453	1992
SPECIESLINK_72971	Trigona dallatorreana	-48.1521987915039	-2.41888999938965	2011
SPECIESLINK_73268	Trigona hyalinata	-47.8667	-15.95	2009
SPECIESLINK_73269	Trigona hyalinata	-48.1845	-15.861	2018
SPECIESLINK_73278	Trigona hyalinata	-47.9328443	-15.9576011	2017
SPECIESLINK_73564	Trigona hyalinata	-60.0250015258789	-3.10193991661072	1991
SPECIESLINK_73581	Trigona hyalinata	-49.2538986206055	-16.6786003112793	1991
SPECIESLINK_73722	Trigona hyalinata	-47.304167	-21.275278	1988
SPECIESLINK_74204	Trigona hyalinata	-48.0783004760742	-14.1513996124268	NA
SPECIESLINK_74205	Trigona hyalinata	-44.4146995544434	-2.40889000892639	NA
SPECIESLINK_74206	Trigona hyalinata	-45.9296989440918	-9.11083030700684	1993
SPECIESLINK_74255	Trigona hyalinata	-45.9900016784668	-16.5674991607666	NA
SPECIESLINK_74358	Trigona hyalinata	-44.418098449707	-15.2941999435425	1988
SPECIESLINK_74437	Trigona hyalinata	-43.5080986022949	-20.2875003814697	NA
SPECIESLINK_74438	Trigona hyalinata	-48.2771987915039	-18.9186000823975	NA
SPECIESLINK_74442	Trigona hyalinata	-47.2999992370605	-21.2700004577637	NA
SPECIESLINK_74712	Trigona hyalinata	-46.689998626709	-22.8099994659424	NA
SPECIESLINK_74864	Trigona hyalinata	-48.5043983459473	-1.4558299779892	NA
SPECIESLINK_74867	Trigona hyalinata	-47.2099990844727	-22.4799995422363	NA
SPECIESLINK_74868	Trigona hyalinata	-46.9799995422363	-22.7000007629395	NA
SPECIESLINK_74870	Trigona hyalinata	-48.449194	-1.436222	2019
SPECIESLINK_74871	Trigona hyalinata	-48.504444	-1.455833	1996
SPECIESLINK_74975	Trigona hyalinata	-54.935278	-22.194444	2009
SPECIESLINK_74976	Trigona hyalinata	-55.168333	-21.614444	2008
SPECIESLINK_75523	Trigona spinipes	-47.9328443	-15.9576011	2017
SPECIESLINK_75538	Trigona spinipes	-47.8203	-15.5254	2018
SPECIESLINK_75539	Trigona spinipes	-47.9574	-15.9593	2018
SPECIESLINK_75606	Trigona spinipes	-47.7552	-15.851236	2016
SPECIESLINK_75720	Trigona spinipes	-47.8667	-15.95	2008
SPECIESLINK_77026	Trigona spinipes	-36.9185981750488	-6.87222003936768	1955
SPECIESLINK_77046	Trigona spinipes	-49.2731018066406	-25.4277992248535	1955
SPECIESLINK_77061	Trigona spinipes	-43.2075004577637	-22.9027996063232	1961
